Updated 3/22/2024,,,,,,,,
,"This information is being made available to facilitate the sharing of the quality, improved data that the Center for Responsive Politics works hard to provide.   Should you find this information useful, please consider supporting the work of the Center with a donation:  http://opensecrets.org/donate/  Whether you use this information to provide relevant links to our web site, www.OpenSecrets.org , or to use CRP's APIs, available at www.OpenSecrets.org/resources/create/apis.php , please make sure to credit the Center for Responsive Politics and/or OpenSecrets.org.  And remember, Federal law prohibits the use of contributor information for the purpose of soliciting contributions or for any commercial purpose.",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,CID,CRPName,Party,DistIDRunFor,FECCandID,,,
,N00007727,"Blumenauer, Earl",D,OR03,H6OR03064,,,
,N00031685,"Blumenthal, Richard",D,CTS2,S0CT00177,,,
,N00026756,"Bly, Ray",R,MD07,H8MD07042,,,
,N00050544,"Bochetto, George",R,PAS1,S2PA00703,,,
,N00049223,"Boddie, Lillie",R,ALS2,S2AL00194,,,
,N00045974,"Boebert, Lauren",R,CO03,H0CO03165,,,
,N00046186,"Boggus, Michael",R,GA09,H0GA09196,,,
,N00046439,"Bognet, Jim",R,PA08,H0PA08221,,,
,N00049657,"Boguslawski, Marvin",R,NC06,H2NC07179,,,
,N00049098,"Bohannan, Christina",D,IA01,H2IA02111,,,
,N00044989,"Bolduc, Don",R,NHS1,S0NH00326,,,
,N00049400,"Bollinger, Jason",D,OKS1,S2OK00137,,,
,N00047007,"Bomer, Articia",R,MI13,H0MI13505,,,
,N00033474,"Bonamici, Suzanne",D,OR01,H2OR01133,,,
,N00049696,"Bonaventura, Chance",R,NV04,H2NV04110,,,
,N00051422,"Bond, Michelle",R,NY01,H2NY01257,,,
,N00051696,"Bond, Steven",R,HIS1,S2HI00239,,,
,N00041818,"Bond, Tiffany",I,ME02,H8ME02219,,,
,N00050750,"Bonoan, Feena",L,HIS1,S2HI00171,,,
,N00032535,"Book, Ethan",R,CT04,H2CT04126,,,
,N00046366,"Booker, Charles",D,KYS2,S0KY00420,,,
,N00049241,"Booker,Chrelle",D,NCS2,S2NC00554,,,
,N00050121,"Bookwalter, T Charles",R,IN04,H2IN04168,,,
,N00049511,"Boone, Jeffrey",D,FL10,H2FL10309,,,
,N00013873,"Boozman, John",R,ARS2,S0AR00150,,,
,N00051880,"Borden, Debra Jo",I,AZ05,H2AZ05207,,,
,N00052060,"Bordes, Sherrise",I,AZS1,S2AZ00455,,,
,N00049445,"Borgeas, Andreas",R,CA05,H2CA22173,,,
,N00048111,"Borghese, Rene",R,NC04,H2NC04101,,,
,N00048716,"Borrell, Eric",I,MI09,H2MI10119,,,
,N00049144,"Bossert, Clark",R,NV03,H2NV03203,,,
,N00035420,"Bost, Mike",R,IL12,H4IL12060,,,
,N00047611,"Boswell, Matt",D,FL20,H2FL20126,,,
,N00049494,"Botelho, Michelle",R,CT05,H2CT05230,,,
,N00048060,"Bouchard, Anthony",R,WY01,H2WY00158,,,
,N00050974,"Boucher, Paul",I,WI08,H2WI08071,,,
,N00041791,"Bourdeaux, Carolyn",D,GA07,H8GA07201,,,
,N00050528,"Bourn, Brenda",R,IDS2,S2ID00160,,,
,N00051167,"Bovo, Lucky",L,UTS2,S2UT00435,,,
,N00048516,"Bower, Forrest",D,IN03,H2IN03194,,,
,N00049973,"Bowers, Richard",I,ALS2,S2AL00210,,,
,N00051071,"Bowles, Jamie Campbell",D,NC13,H2NC13276,,,
,N00044790,"Bowman, Jamaal",D,NY16,H0NY16143,,,
,N00047867,"Bowman, Raleigh",D,IL05,H2IL05191,,,
,N00045737,"Boyanton, Carl",R,MS04,H0MS04161,,,
,N00040068,"Boyce, Richard",I,WA10,H6WA10015,,,
,N00046507,"Boyd, Mike",R,AZ06,H0AZ02299,,,
,N00031440,"Boyd, Will",D,ALS2,S2AL00251,,,
,N00047854,"Boyette, Hayden",I,NCS2,S2NC00299,,,
,N00050143,"Boyette, James",R,MT02,H2MT02142,,,
,N00048889,"Boykin, Peter",R,NC07,H2NC13169,,,
,N00035307,"Boyle, Brendan",D,PA02,H4PA13199,,,
,N00051694,"Bozic, David",R,AZS1,S2AZ00448,,,
,N00048680,"Bracy, Randolph",D,FL10,H2FL10200,,,
,N00048685,"Braddock, Will",R,FL13,H2FL13253,,,
,N00049079,"Bradley, Christopher",D,FL14,H2FL14269,,,
,N00043073,"Bradley, James",R,CAS1,S8CA00515,,,
,N00048790,"Braga, Bryan",3,VT01,H2VT01050,,,
,N00050647,"Brakebill-Hacke, Sarah",D,MN01,H2MN01207,,,
,N00051050,"Branco, Patrick",D,HI02,H2HI02599,,,
,N00049441,"Brandt, David",I,CA15,H2CA15128,,,
,N00043369,"Brannon, Mary",D,OK04,H8OK04094,,,
,N00049343,"Branscum, Coy",D,TX21,H2TX21177,,,
,N00050711,"Brantley, Derrick",I,TN05,H2TN05412,,,
,N00049616,"Brattin, Rick",R,MO04,H2MO04199,,,
,N00049196,"Braun, Carly",R,WV02,H2WV01128,,,
,N00047922,"Braun, Jonathan",D,CA28,H2CA28154,,,
,N00049608,"Braxill, Mark",R,MN03,H2MN03120,,,
,N00044028,"Bray, Shannon",L,NCS2,S0NC00335,,,
,N00049827,"Brazeal, Brian",R,TX26,H2TX26218,,,
,N00051106,"Brecheen, Josh",R,OK02,H2OK02315,,,
,N00051874,"Bredar, Joe",I,AK01,H2AK00564,,,
,N00048655,"Brelsford, Gregg",I,AK01,H2AK01075,,,
,N00049226,"Bremer, Eli",R,COS1,S2CO00209,,,
,N00049027,"Breslin, Karen",D,COS1,S2CO00191,,,
,N00051099,"Brewer, Eric",R,OH11,H2OH11326,,,
,N00044339,"Brewster, Bill",R,NC13,H2NC13151,,,
,N00051703,"Breyfogle, Russel Pealer Jr.",R,MOS1,S2MO00783,,,
,N00041515,"Brian, Lee",R,NCS2,S2NC00273,,,
,N00051653,"Bridger, Danny Jr",R,TN08,H2TN08192,,,
,N00048411,"Brinkmann, John",R,MOS1,S2MO00510,,,
,N00042788,"Briscoe, John",R,CA42,H8CA47078,,,
,N00048812,"Britt, Katie Boyd",R,ALS2,S2AL00145,,,
,N00041919,"Brittain, Craig",R,AZS1,S8AZ00189,,,
,N00046524,"Britvec, Kel",D,FL18,H0FL15096,,,
,N00048814,"Brnovich, Mark",R,AZS1,S2AZ00356,,,
,N00045495,"Broad, Adam",D,IL10,H0IL10377,,,
,N00050558,"Brock, Matthew",R,CA04,H2CA04148,,,
,N00050417,"Brog, David",R,NV01,H2NV01298,,,
,N00048176,"Brooks, Linda",I,FL03,H2FL02140,,,
,N00030910,"Brooks, Mo",R,ALS2,S8AL00381,,,
,N00049167,"Brooks, Natisha",R,TN05,H2TN05347,,,
,N00048527,"Brooks, Raymond N",R,MS04,H2MS04266,,,
,N00048000,"Brotschol, Hillery",R,NJ11,H2NJ11137,,,
,N00028986,"Broun, Paul",R,GA10,H2GA10125,,,
,N00049048,"Brower, Doug",R,CA02,H2CA02209,,,
,N00036999,"Brown, Anthony",D,MD04,H6MD04209,,,
,N00002713,"Brown, Corrine",D,FL10,H2FL10358,,,
,N00049135,"Brown, Gail Huff",R,NH01,H2NH01288,,,
,N00051038,"Brown, Gavin",D,FL15,H2FL15225,,,
,N00048520,"Brown, Jesse",R,MA09,H2MA09239,,,
,N00048590,"Brown, Kathleen",D,TX13,H2TX13117,,,
,N00048853,"Brown, Nathan",R,CA16,H2CA16142,,,
,N00051327,"Brown, Robert",3,AK01,H2AK00382,,,
,N00037612,"Brown, Sakima",R,NY18,H6NY18161,,,
,N00048949,"Brown, Sam",R,NVS2,S2NV00308,,,
,N00047875,"Brown, Shontel",D,OH11,H2OH11169,,,
,N00048995,"Brown, Tyron",D,NC03,H2NC03103,,,
,N00034254,"Brownley, Julia",D,CA26,H2CA00120,,,
,N00045883,"Broyles, Abby",D,OK05,H2OK05151,,,
,N00035139,"Brubaker, Richard",L,WY01,H2WY00125,,,
,N00050766,"Bruce, Catherine",D,SCS1,S2SC00145,,,
,N00049120,"Bruce, Kalena",R,MO04,H2MO04173,,,
,N00050173,"Bruno, Eric",D,PA01,H2PA01131,,,
,N00033163,"Brunson, Loy",R,UTS2,S0UT00231,,,
,N00050404,"Bryant, Alex",R,MO07,H2MO07184,,,
,N00050002,"Bryant, Leonard",R,NCS2,S2NC00596,,,
,N00000931,"Bryk, William",D,NH02,H2NH02211,,,
,N00045255,"Bucardo, Jennyfer",R,NC09,H0NC06209,,,
,N00048550,"Buccola, Brandon",R,NY19,H2NY19119,,,
,N00050661,"Buchanan, Gary",I,MT02,H2MT02167,,,
,N00027626,"Buchanan, Vernon",R,FL16,H6FL13148,,,
,N00050209,"Buchser-Lochocki, Susan",R,WV02,H2WV02183,,,
,N00030829,"Buck, Ken",R,CO04,H4CO04090,,,
,N00045885,"Buckner, Duke",R,SC06,H2SC06142,,,
,N00031227,"Bucshon, Larry",R,IN08,H0IN08114,,,
,N00051179,"Budd, Joe",R,FL23,H2FL23138,,,
,N00039551,"Budd, Ted",R,NCS2,S2NC00505,,,
,N00049102,"Budzinski, Nikki",D,IL13,H2IL13153,,,
,N00049065,"Buerger, Cole",D,CO03,H2CO03302,,,
,N00049172,"Buford, James",R,TX06,H2TX06392,,,
,N00050003,"Bulecza, Drew",R,NCS2,S2NC00604,,,
,N00052061,"Bullock, Christopher",I,AZS1,S2AZ00463,,,
,N00050449,"Bunn, Jim",R,OR06,H2OR06116,,,
,N00048192,"Buongiorno, Jeffrey",R,FL21,H2FL21082,,,
,N00048211,"Burau, Justin",R,IL03,H2IL06082,,,
,N00041594,"Burchett, Tim",R,TN02,H8TN02119,,,
,N00049680,"Burg, David",R,NJ04,H2NJ04199,,,
,N00025219,"Burgess, Michael",R,TX26,H2TX26093,,,
,N00051737,"Burke, Robert",R,MA08,H2MA08090,,,
,N00047423,"Burkett, Ryan",I,WA08,H0WA08145,,,
,N00047904,"Burks, Courtney",I,SC01,H1SC01012,,,
,N00048722,"Burks, Taylor",R,MO04,H2MO04140,,,
,N00050168,"Burleson, Wade",R,OK03,H2OK03123,,,
,N00044303,"Burley, Brian",R,CA47,H0CA48172,,,
,N00049123,"Burlison, Eric",R,MO07,H2MO07143,,,
,N00048485,"Burnett, Debby",D,CO03,H2CO03278,,,
,N00043442,"Burns, Bob",R,NH02,H2NH00025,,,
,N00049296,"Burns, Emily",R,MA04,H2MA04115,,,
,N00050435,"Burns, George",R,NY23,H2NY23160,,,
,N00042910,"Burns, Mark",R,SC04,H2SC04147,,,
,N00046250,"Burril, Matthew",R,NC11,H2NC14043,,,
,N00049340,"Burrows, Candice",R,TX08,H2TX08265,,,
,N00048278,"Burton, Daniel Jr",R,PA04,H2PA00034,,,
,N00049863,"Burton, Hasani",D,TX37,H2TX37058,,,
,N00051005,"Busch Valentine, Trudy",D,MOS1,S2MO00692,,,
,N00039257,"Busch, Mark",R,FL07,H6FL07124,,,
,N00039373,"Bush, Cori",D,MO01,H8MO01143,,,
,N00048576,"Bushay, Louis",R,SC07,H2SC07264,,,
,N00051579,"Buskirk, Paul",D,KSS2,S2KS00139,,,
,N00048210,"Butler, Chris",D,IL01,H2IL01232,,,
,N00050094,"Butler, Darrius",D,GA08,H2GA08095,,,
,N00043635,"Butler, Jon",I,WAS2,S8WA00376,,,
,N00051516,"Butler, Stephen",R,OK03,H2OK03156,,,
,N00042779,"Buttar, Shahid",D,CA11,H8CA12262,,,
,N00042192,"Butts, Pamela Pinkney",D,OH11,H2OH11235,,,
,N00051022,"Bye, Chris",L,AK01,H2AK01216,,,
,N00050422,"Bynoe, Siela",D,NY04,H2NY04178,,,
,N00051661,"Byrd, Chris",I,WA03,H2WA03233,,,
,N00047897,"Byrd, Colin",D,MD05,H2MD05528,,,
,N00050374,"Cabral, Justin",R,KS02,H2KS02168,,,
,N00049346,"Cabrera, Ed",R,TX28,H2TX28107,,,
,N00050814,"Calabrese, Curtis",D,FL22,H2FL22189,,,
,N00051074,"Calhoun, Mike",R,NE03,H2NE03064,,,
,N00051054,"Calkins, Aaron (A.J.)",D,IN03,H2IN03236,,,
,N00045306,"Call, Jason",D,WA02,H0WA02189,,,
,N00051316,"Callahan, John",R,AK01,H2AK00275,,,
,N00051615,"Callan, Martin",R,AZ05,H2AZ05199,,,
,N00028579,"Callis, Michael",R,NH02,H6NH01263,,,
,N00007099,"Calvert, Ken",R,CA41,H2CA37023,,,
,N00045978,"Cammack, Kat",R,FL03,H0FL03175,,,
,N00049383,"Campana, Gino",R,COS1,S2CO00225,,,
,N00050480,"Campbell, Bill",R,UT01,H2UT01276,,,
,N00050942,"Campbell, Heidi",D,TN05,H2TN05438,,,
,N00050403,"Campbell, Jim",R,MO04,H2MO04231,,,
,N00051176,"Campbell, Landon",R,FL14,H2FL14293,,,
,N00049802,"Canady, Sara",R,TX15,H2TX15187,,,
,N00049439,"Canepa, David",D,CA15,H2CA14170,,,
,N00051630,"Cannata, David B",R,MA04,H2MA04123,,,
,N00044723,"Canning, Doyle",D,OR04,H2OR04160,,,
,N00036762,"Cannon, Allen",I,NJ01,H4NJ12164,,,
,N00048203,"Cannon, Beau",D,GA11,H2GA11222,,,
,N00045169,"Cannon, Tina",R,UT01,H2UT01284,,,
,N00047739,"Canny, David",L,MI08,H0MI04140,,,
,N00051040,"Canton, Stephen",I,FL21,H2FL21199,,,
,N00050723,"Cantu Cabrera, Juana",R,TX34,H2TX34212,,,
,N00050203,"Cao, Hung",R,VA10,H2VA10240,,,
,N00049476,"Caplan, Stan",R,CA51,H2CA51206,,,
,N00049068,"Caraveo, Yadira",D,CO08,H2CO08020,,,
,N00033544,"Caraway, Barbara Mallory",D,TX30,H2TX30079,,,
,N00037015,"Carbajal, Salud",D,CA24,H6CA24303,,,
,N00051395,"Carbonaro, Anthony",I,MI13,H2MI13394,,,
,N00050315,"Carcamo, Rafael",R,CA35,H2CA35142,,,
,N00033373,"Cardenas, Tony",D,CA29,H2CA28113,,,
,N00048251,"Carey, Jan",D,NC11,H2NC11189,,,
,N00048568,"Carey, Mike",R,OH15,H2OH15228,,,
,N00045967,"Cargile, Mike",R,CA35,H0CA35146,,,
,N00044245,"Carl, Jerry",R,AL01,H0AL01055,,,
,N00051328,"Carle, Arlene",I,AK01,H2AK00390,,,
,N00048811,"Carleton, DeeDee",R,WIS2,S0WI00254,,,
,N00048405,"Carlin, Jim",R,IAS1,S2IA00131,,,
,N00050103,"Carlson, Eric",R,IL01,H2IL01323,,,
,N00050653,"Carnahan, Jennifer",R,MN01,H2MN01264,,,
,N00049285,"Carnevale, Michael",R,FL12,H2FL12081,,,
,N00043722,"Carney, Bob",R,MN01,H8MN05270,,,
,N00051352,"Caronna, Dorothy",D,CA28,H2CA28196,,,
,N00048601,"Carpio, Monica",R,VA08,H2VA10174,,,
,N00049398,"Carr, James Jr",D,NCS2,S2NC00570,,,
,N00048231,"Carra, Stephen",R,MI04,H2MI06117,,,
,N00050360,"Carroll, Mark",R,IL11,H2IL11199,,,
,N00029513,"Carson, Andre",D,IN07,H8IN07184,,,
,N00051400,"Carson, Michael",R,MS02,H2MS02179,,,
,N00048779,"Carson, Paulette",R,TX17,H2TX08216,,,
,N00035346,"Carter, Buddy",R,GA01,H4GA01039,,,
,N00025095,"Carter, John",R,TX31,H2TX31044,,,
,N00025766,"Carter, Troy",D,LA02,H2LA02149,,,
,N00034128,"Cartwright, Matt",D,PA08,H2PA17079,,,
,N00048656,"Cartwright, Nick",D,AR02,H2AR02087,,,
,N00049591,"Caruso, Liz",R,ME02,H2ME02212,,,
,N00049324,"Casanova, Manuel",D,NY16,H2NY16073,,,
,N00049855,"Casar, Greg",D,TX35,H2TX35144,,,
,N00025882,"Case, Ed",D,HI01,H2HI02128,,,
,N00038807,"Casey, Keith",R,TX14,H6TX14132,,,
,N00048902,"Casey, Sandy",R,TN03,H2TN03243,,,
,N00049318,"Casha, Larry",R,NJ11,H2NJ11194,,,
,N00049876,"Casper, Brandon",R,UT03,H2UT03264,,,
,N00050660,"Cassidy, Michael",R,MS03,H2MS03151,,,
,N00036093,"Casson, Thomas",L,AL03,H4AL03053,,,
,N00049656,"Castelli, Christian",R,NC06,H2NC07161,,,
,N00049148,"Castelli, Matt",D,NY21,H2NY21164,,,
,N00041338,"Casten, Sean",D,IL06,H8IL06139,,,
,N00044862,"Castillo, Jose",R,FL09,H0FL09115,,,
,N00047925,"Castillo, Saul",D,CA42,H2CA42171,,,
,N00027514,"Castor, Kathy",D,FL14,H6FL11126,,,
,N00045469,"Castorani, John",R,VA07,H2VA07154,,,
,N00033316,"Castro, Joaquin",D,TX20,H2TX35011,,,
,N00048585,"Castro, John",R,TX06,H2TX06384,,,
,N00049175,"Catala, Ryan",R,TX12,H2TX12101,,,
,N00051304,"Cates, Kenneth",L,ARS2,S2AR00131,,,
,N00050415,"Catucci, Nick",R,NJ12,H2NJ12135,,,
,N00048678,"Cavagna, Joseph",R,FL07,H2FL07172,,,
,N00050253,"Cavaleri, Vincent",R,WA01,H2WA01252,,,
,N00049659,"Cavalier, Crystal",D,NC04,H2NC07195,,,
,N00051921,"Cavanaugh, Ken",L,NV01,H2NV01348,,,
,N00050178,"Cavaretta, Dean",R,PA17,H2PA17145,,,
,N00049342,"Cavazos, Aizar",R,TX15,H2TX15120,,,
,N00046850,"Cavener, Mark",R,OR02,H2OR02164,,,
,N00046252,"Cawthorn, Madison",R,NC11,H0NC11233,,,
,N00051212,"Cenedella, Marc",R,NY23,H2NY23194,,,
,N00048554,"Centers, Brent",R,OH01,H2OH01186,,,
,N00049006,"Centurion, Ingrid",R,SC01,H2SC01085,,,
,N00048267,"Cerrotti, Jesse",D,NY12,H2NY12189,,,
,N00003689,"Chabot, Steve",R,OH01,H8OH01043,,,
,N00036537,"Chaffee, Chris",R,MDS2,S6MD03557,,,
,N00048971,"Chai, Amy",L,CT03,H2CT03102,,,
,N00048551,"Chaires, Justin",D,NY20,H2NY20117,,,
,N00050593,"Chambers, Chris",R,FL18,H2FL15209,,,
,N00047734,"Chambers, Gary",D,LAS2,S2LA00150,,,
,N00051357,"Champion, Chris",R,CA37,H2CA37353,,,
,N00049356,"Chan, Sea",R,WA09,H2WA09156,,,
,N00035193,"Chandler, Michael",3,SC04,H2SC04121,,,
,N00039842,"Chandler, Tharon",I,TN04,H6TN07146,,,
,N00051664,"Chapman, Dave",R,WA08,H2WA08240,,,
,N00048573,"Chapman, John",R,SC06,H2SC06118,,,
,N00049897,"Chappell, Matthew",R,VA11,H2VA11214,,,
,N00047034,"Chartrand, Derek",R,WA01,H0WA01124,,,
,N00049887,"Chase, Amanda",R,VA07,H2VA07204,,,
,N00049531,"Chavez, Jonathan",R,GA04,H2GA04201,,,
,N00048260,"Chavez, Michaela",R,NM01,H2NM01284,,,
,N00048900,"Chavez-Deremer, Lori",R,OR05,H2OR05209,,,
,N00050108,"Chehade, Iymen",D,IL03,H2IL03170,,,
,N00034000,"Chen, Jay",D,CA45,H2CA39136,,,
,N00051210,"Cheney, Jamie",D,NY19,H2NY19135,,,
,N00035504,"Cheney, Liz",R,WY01,H6WY00159,,,
,N00052088,"Cheng, John",I,OHS2,S2OH00550,,,
,N00043504,"Cherfilus-McCormick, Sheila",D,FL20,H8FL20032,,,
,N00051467,"Chesbro, Patricia",D,AKS2,S2AK00226,,,
,N00048194,"Chess, Steve",R,FL23,H2FL22130,,,
,N00044263,"Chick, Cameron",I,NM01,H2NM01342,,,
,N00050796,"Chiddick, David",R,CA50,H2CA50240,,,
,N00051877,"Chieffo, Andria",L,AL06,H2AL06183,,,
,N00051917,"Childress, Clenard Jr",3,NJ10,H2NJ10261,,,
,N00047986,"Childress, Earl",D,MO01,H2MO01161,,,
,N00036257,"Childs, Vivian",R,GA02,H4GA02078,,,
,N00051704,"Chilton, Dennis Lee",R,MOS1,S2MO00791,,,
,N00048960,"Chima, Harpreet",D,CA09,H2CA09121,,,
,N00048169,"Ching, Eric J",R,CA38,H2CA39151,,,
,N00045358,"Chlebek, Casey",R,ILS2,S0IL00550,,,
,N00046813,"Christensen, Chris",R,ORS2,S2OR00184,,,
,N00050100,"Christensen, Flint",R,ID02,H2ID02190,,,
,N00050599,"Christian, Bob",D,GA06,H2GA06222,,,
,N00051695,"Christian, Wallyn",R,HIS1,S2HI00221,,,
,N00050758,"Christiansen, Katrina",D,NDS1,S2ND00123,,,
,N00044321,"Christophe, Candy",D,LA05,H0LA05070,,,
,N00030600,"Chu, Judy",D,CA28,H0CA32101,,,
,N00048494,"Chuba, Jon",R,FL04,H2FL05200,,,
,N00040125,"Churchill, Pano",D,WAS2,S6WA00438,,,
,N00050190,"Churchill, Vangela",R,TX15,H2TX15237,,,
,N00027273,"Ciampoli, John",R,NY16,H4NY29148,,,
,N00049892,"Ciarcia, Gina",R,VA07,H2VA07253,,,
,N00050453,"Ciarrocchi, Guy",R,PA06,H2PA06197,,,
,N00032019,"Cicilline, David",D,RI01,H0RI01073,,,
,N00049333,"Cingolani, Rebecca",D,SC01,H2SC01101,,,
,N00049039,"Ciscomani, Juan",R,AZ06,H2AZ02360,,,
,N00044798,"Cisneros, Jessica",D,TX28,H0TX28077,,,
,N00049851,"Cisneros, Laura E. Dr.",D,TX34,H2TX34188,,,
,N00049189,"Clancy, Mike",R,VA10,H2VA11206,,,
,N00049643,"Clark, Ben",D,NC09,H2NC04150,,,
,N00051738,"Clark, Curtis",3,MI04,H2MI04286,,,
,N00047364,"Clark, Dennis",I,TN09,H0TN09111,,,
,N00049524,"Clark, Drew Montez",R,FL20,H2FL25083,,,
,N00049154,"Clark, Eric M",R,OH15,H2OH15251,,,
,N00049989,"Clark, Josh",R,GAS2,S2GA00266,,,
,N00035278,"Clark, Katherine",D,MA05,H4MA05084,,,
,N00051124,"Clark, Travis",R,WI04,H2WI04070,,,
,N00026961,"Clarke, Yvette",D,NY09,H4NY11138,,,
,N00051442,"Clarmont, Shaun",R,WI08,H2WI08089,,,
,N00050779,"Claus, Santa",I,AK01,H2AK01141,,,
,N00048513,"Clay, Mark",R,GA14,H2GA14069,,,
,N00025105,"Claytor, Chris",L,TX03,H2TX27117,,,
,N00026790,"Cleaver, Emanuel",D,MO05,H4MO05234,,,
,N00049461,"Clemmons, Mitchell",R,CA38,H2CA38260,,,
,N00049991,"Cleveland, Scott",I,IDS2,S2ID00145,,,
,N00049134,"Click, Nathan",D,NC13,H2NC14027,,,
,N00050734,"Clifford, Sianay Chase",D,VT01,H2VT01092,,,
,N00042296,"Cline, Ben",R,VA06,H8VA06104,,,
,N00041882,"Cloud, Michael",R,TX27,H8TX27049,,,
,N00050473,"Clouse, Gary",R,TN08,H2TN08168,,,
,N00002408,"Clyburn, James E",D,SC06,H2SC02042,,,
,N00046654,"Clyde, Andrew",R,GA09,H0GA09246,,,
,N00051439,"Clynch, Sean",R,WA05,H2WA05113,,,
,N00049130,"Coatney, David",L,NC11,H2NC11254,,,
,N00050376,"Cobble, Daniel",R,KY03,H2KY03248,,,
,N00051492,"Cochran, Johnny",L,AL04,H2AL04105,,,
,N00051108,"Coder, Kathy",R,PA17,H2PA17186,,,
,N00050038,"Coester, Mark",I,VTS2,S2VT00185,,,
,N00049744,"Cogbill, Michael",D,PA03,H2PA03145,,,
,N00050778,"Coghill, John B Jr.",R,AK01,H2AK01133,,,
,N00003225,"Cohen, Steve",D,TN09,H6TN09068,,,
,N00050186,"Cohen, Tina",R,TX07,H2TX07119,,,
,N00035575,"Cohn, Alan",D,FL15,H4FL15155,,,
,N00051544,"Coibion, Michael",R,OKS2,S2OK00293,,,
,N00047072,"Colarusso, Caroline",R,MA05,H0MA05132,,,
,N00047949,"Cole, Jahmal",D,IL01,H2IL01208,,,
,N00048991,"Cole, Jonathon Dale",D,IN09,H2IN09217,,,
,N00052067,"Cole, TJ",3,COS1,S2CO00324,,,
,N00025726,"Cole, Tom",R,OK04,H2OK04055,,,
,N00036158,"Coleman, Bonnie Watson",D,NJ12,H4NJ12149,,,
,N00045203,"Coleman, Jeff",R,AL02,H2AL02182,,,
,N00051799,"Coleman, Simone",3,MI13,H2MI13410,,,
,N00046214,"Coll, Gregory",R,MD08,H0MD08203,,,
,N00044594,"Collick, John",R,VA03,H0VA03124,,,
,N00049824,"Collier, Scott",I,TX25,H2TX25319,,,
,N00047130,"Collier, Scott M",R,MD07,H0MD02255,,,
,N00051002,"Collins, Charles",R,HIS1,S2HI00189,,,
,N00049791,"Collins, Christian",R,TX08,H2TX08273,,,
,N00045070,"Collins, Genevieve",R,TX32,H0TX32087,,,
,N00050102,"Collins, Jacqueline",D,IL01,H2IL01315,,,
,N00048975,"Collins, Jay",R,FL15,H2FL14251,,,
,N00044496,"Collins, Joe",R,CA36,H0CA43108,,,
,N00044528,"Collins, Kina",D,IL07,H0IL07167,,,
,N00035370,"Collins, Mike",R,GA10,H4GA10071,,,
,N00048966,"Collins, Shawn",R,CA45,H2CA45158,,,
,N00049281,"Colombe, Michael",D,CO05,H2CO05190,,,
,N00047985,"Colombo, Malcolm",D,MD03,H2MD03176,,,
,N00046785,"Colon, Robert",D,NCS2,S2NC00745,,,
,N00048789,"Combs, Lewis",D,VA05,H2VA05083,,,
,N00038260,"Comer, James",R,KY01,H6KY01110,,,
,N00047959,"Compton, William",D,KY02,H2KY02125,,,
,N00050725,"Condict, Bill",R,TX35,H2TX35243,,,
,N00025431,"Condit, Jim Jr",R,OH02,H2OH02077,,,
,N00047973,"Conerly, Chad",R,LA05,H2LA05134,,,
,N00048704,"Conforti, Niki",R,IL06,H2IL06090,,,
,N00049224,"Conn, James",3,CAS1,S2CA01078,,,
,N00051072,"Connely, Thireena Yuki",R,NE01,H2NE01183,,,
,N00047947,"Conner, Lateefah",D,GA14,H2GA14036,,,
,N00029891,"Connolly, Gerry",D,VA11,H8VA11062,,,
,N00050749,"Connors, Nick",R,CTS2,S2CT00322,,,
,N00044461,"Conole, Francis",D,NY22,H0NY24063,,,
,N00048756,"Conoly, Henry",3,PA01,H2PA01081,,,
,N00051483,"Conrad, William",R,NVS2,S2NV00399,,,
,N00050291,"Constant, Chris",D,AK01,H2AK00200,,,
,N00050882,"Contogiannis, Mary Ann",R,NC06,H2NC06155,,,
,N00048739,"Contreras, Maya",D,NY12,H2NY12205,,,
,N00050064,"Conway, Connie",R,CA22,H2CA22231,,,
,N00050391,"Conyers, John III",D,MI13,H2MI13261,,,
,N00051913,"Cook, David W",3,NJ08,H2NJ08307,,,
,N00036492,"Cook, Paul",I,TN09,H4TN09097,,,
,N00048644,"Cooke, Marty",R,NCS2,S2NC00539,,,
,N00049358,"Cooke, Rebecca",D,WI03,H2WI03130,,,
,N00048574,"Cooper, Brandon",R,SC07,H2SC07249,,,
,N00051650,"Cooper, Daniel",I,TN05,H2TN05487,,,
,N00003132,"Cooper, Jim",D,TN05,H2TN05131,,,
,N00049425,"Cooper, Kelly",R,AZ04,H2AZ09191,,,
,N00051437,"Cooper, Randal",D,TN06,H2TN06162,,,
,N00048751,"Cooperrider, Thad",R,OH15,H2OH15236,,,
,N00049536,"Cope, Michelle",L,GA08,H2GA08087,,,
,N00050707,"Coplen, Rick",D,PA10,H2PA10116,,,
,N00049479,"Coram, Don",R,CO03,H2CO03328,,,
,N00050054,"Corazon, Charly",R,AZ08,H2AZ08177,,,
,N00050680,"Corbett, Keith",D,NY04,H2NY04269,,,
,N00047865,"Corbin, Mike",R,GA07,H2GA07121,,,
,N00048556,"Corey, Seth",D,OH11,H2OH11243,,,
,N00051103,"Cormack, Bevin",R,OH14,H2OH14122,,,
,N00049000,"Cornicelli, Robert",R,NY02,H2NY01158,,,
,N00051114,"Coronado, Rene",D,TX34,H2TX34246,,,
,N00037260,"Correa, Lou",D,CA46,H6CA46116,,,
